ID,text,target
ynat-v1_train_00163,그C픽)서울9s1l 일강&-H-이,0
ynat-v1_train_00168,"(말\N 여행 aiq *#의 q…e을 반3는 ?딧M""<1짝",0
ynat-v1_train_00169,e5 >사채 @행V0.9조원…Or대비O55z↑,5
ynat-v1_train_00170,1이트삭oY:수 그S달 영입…4년- 7천34K= 달러,1
ynat-v1_train_00172,美 미네소타r州H람M장 입구H 2격d 명 부상,6
ynat-v1_train_00174,"\페이오k중동서"".]Vx국fr동]Cr구…이란B고. 강L종Q",6
ynat-v1_train_00177,명! 옮p 는 즐Y움…필사 3문.지 문u^q간,0
ynat-v1_train_00178,한sS3 파Sr사]&동반성장 협X식,5
ynat-v1_train_00179,한국>Q/아/1i3명N키 m일본r의Q이+기…연극H={,0
ynat-v1_train_00180,LGR 러0 타사 고객d대상Wg럭시S8 =험단Mu~,4
ynat-v1_train_00181,사T인터l7신G Y v3투n해 미래 먹거리>o\x,4
ynat-v1_train_00184,프로농구 !울 SK 일` 교체 선수w L리엄스 영O,1
ynat-v1_train_00187,반기문m유p{e 관저에>리2창 부부 초대 만찬…2년전|약속지켜,6
ynat-v1_train_00188,"새누리 원내대표 CL 화|는,여소야대·계파",2
ynat-v1_train_00190,등[ 수BO확!%앞2 =aSO경,3
ynat-v1_train_00192,SPT뚝 떨어0`;Dt4출w&zP에+ ?s도 I6으로 {라,0
ynat-v1_train_00196,UC; 8강T대\ 발0…}알92i리@뮌헨 맞|d,1
ynat-v1_train_00197,남$정w회l .c 준비가 생명W남북_리허설 또 리허설,2
ynat-v1_train_00200,"갤t=7 O3E부터 :C까q 환불8q)Bw만원 N,도",4
ynat-v1_train_00202,~B0mlc나^y^*6면 속 )04C Y스3시청률$상승,3
ynat-v1_train_00203,j우증권 오리X 중D 성장둔s…목표가↓,5
ynat-v1_train_00204,_ui y립n공- R손B독{유z자 집 명패@Y는다,3
ynat-v1_train_00206,이kDr|크>G리아 친이T0시설 >격 u]라J에 경/,6
ynat-v1_train_00209,"與m몽니·N/w두<Uc 선P) mfk트By동참 (P당 압,",2
ynat-v1_train_00210,인EN-진군 오전 E1rq=0RdY|주<보 해K,0
ynat-v1_train_00214,$은 문y적 +양 풍T했cGe맹Gl이qM q문 행\hL,3
ynat-v1_train_00215,"폭""a!4 야o0 보러 x려든z시민xM+종*화I관6전시 인기",0
ynat-v1_train_00216,"k@ w고지;~ 반정,시/에 美X사주한 1)",6
ynat-v1_train_00217,+A0 선<0장 남자 배(+올2?~출전 충6히 가능하p,1
ynat-v1_train_00218,MLB닷컴K개막'W스~ 1{2cu은'`·류현진,1
ynat-v1_train_00219,여ZblZ27\부blr드# 3라운F%#h·브라질f미&과 대t,1
ynat-v1_train_00221,"경kLe6개 시dy_오""||0시 대설주의보Y해;",0
ynat-v1_train_00225,1:)점 박철ey7Rf< 크게 O더니 온몸에 쥐났어요,1
ynat-v1_train_00228,"미v{로/#사, A2 Y앤-…상f화 돌입",4
ynat-v1_train_00231,w드}.쉽게d열리지 J는 멕|Wf골문,1
ynat-v1_train_00233,w4하U]트 아이폰 n1X7.예약vP5,4
ynat-v1_train_00236,-J길5~조E 파[ 외치U ~ 번R {당X승부d,3
ynat-v1_train_00237,출마금cyj슈9웡 홍'!.t(!%원하면 투표해t,6
ynat-v1_train_00238,문.ap령UK임;유y! 헌k1tBP 7k`판:들과 $께,2
ynat-v1_train_00239,최E희lSKT7J헬4비전 w병 &사 S/보다 S연종합,5
ynat-v1_train_00241,?0 V3 모바일 시큐리티 :50k T]로드 돌파,4
ynat-v1_train_00243,"~:자베스 여,+정치권에fS4/트 타협 촉구",6
ynat-v1_train_00244,UAG|'전 =기-맞먹c 사K E양)i;전소 /lco,6
ynat-v1_train_00246,"印공? 파키스탄 내 w$ P@ +o…,등 K고조종합",6
ynat-v1_train_00247,m시판 코.아 Vvg페ogt,4
ynat-v1_train_00249,朴대통령(I후방테러N대비위해 E러방지법 ~;Yy,2
ynat-v1_train_00250,민주I성사 앞f2북미정-회담에 M색h야당K 힘 %~야,2
ynat-v1_train_00256,게+판 Bt{ `m:TV 앱@핑크퐁 튜q 출시,4
ynat-v1_train_00257,q직언론인·조[족·장애인…시< 폭 ;히는 시인%,3
ynat-v1_train_00258,초등학생들 경북도청 |들`,3
ynat-v1_train_00261,與a;7위·혁신k 출?#75…M박 r발 작용한I(,2
ynat-v1_train_00264,대우?선해양 4천199억원bxC LNG 운}선 2척n수주,3
ynat-v1_train_00266,",말 N 여h #주권 인류무형문화유산 해)%화를 _나다…4.4㎞ 0비]0Z",0
ynat-v1_train_00268,그I픽 Y-57E{E리 결함,4
ynat-v1_train_00274,韓 물가 7c 초미세먼지-세계 최M…관Zugq 걸림돌,3
ynat-v1_train_00276,5< 황0연휴&해5 APl박 이용권*드려x,0
ynat-v1_train_00278,"M0 AI wth0 선/=인k6능 분""2'e천C원 투+종합",4
ynat-v1_train_00280,"w대통령 호W,J거소@방문…호 주석 본F으k 부패 없어CN것",2
ynat-v1_train_00284,"연천 영하 %9.1도…경d북T""오후부_V강F위 풀려",0
ynat-v1_train_00287,>기소식8부{+ 내0 6j8일 Jm도 %`7화재 대8제,0
ynat-v1_train_00290,t말 Nx여행 제주Do취향:vua나자…M대야 날릴4#색 계곡·[다 축제,0
ynat-v1_train_00291,)징1Q코데i컴바c]다L *스닥dM총.3Ed종+,5
ynat-v1_train_00296,"송\섭 } W회F< ?,…전국구 *원만qB선",2
ynat-v1_train_00297,p + #동당대회 :시하면서 만약의z상황 대k,2
ynat-v1_train_00298,리J에겐 인격적 소S~력 중요…P과만중KA독불`군형은 NO,0
ynat-v1_train_00299,"푸4 살만i사우디""Q왕과eo=…^유시< >조 지속 합의종합",6
ynat-v1_train_00303,"아랍권 반D란""정상회의 5춰 (\s& 이란 맹9종합",6
ynat-v1_train_00305,"답,한='빛 하t…경기9 초미세5지 주E5 2'0으@Hd대",0
ynat-v1_train_00307,광)4북구U취a계j X#나>,3
ynat-v1_train_00313,공사기간·비용\1xxb >…n</$M크l EJ사업c주k,5
ynat-v1_train_00317,탈북 도와t;한국계f영b7#-왕s 국가공:훈장 o아,6
ynat-v1_train_00320,등단 30년 장X남tP인 W가r나\ 지?줬죠,0
ynat-v1_train_00323,청+율X1G1김어준_뉴(공장 청취^-tl는{P찌,3
ynat-v1_train_00324,프hN구hi 해체 위' k산 어)선한YJ위Qk=승B로 tM,1
ynat-v1_train_00325,그T픽 T택vcK가7?현실화율3세C 산V식,5
ynat-v1_train_00327,3일<R연} 의원들과[[9r는 [S연 +g,2
ynat-v1_train_00329,"w김정""3평양& 제2` l래과학자거리 K설 지시",2
ynat-v1_train_00335,q승하러 왔죠…전광인?우승 한 풀% U%P$지,1
ynat-v1_train_00339,'용등급 낮은 소상z인에 연q69k 대출 M 터:다,5
ynat-v1_train_00340,"^B*미3먼지…qK,IG이터 물_o",0
ynat-v1_train_00341,"융커,|u장 8국Rj질서w는Y-U&탈& P우 낙관C지는 않아",6
ynat-v1_train_00345,]광공사 페루 여0자J무장T도 R의해Y,0
ynat-v1_train_00347,|T디Kk차a전 발발 당일*유대인에 평N'원 손편지,6
ynat-v1_train_00348,- 2카9i배당 문 다시 1gR…라MV T.dA테5 B포,6
ynat-v1_train_00350,NxA 휴g턴_3<rWr50점B~레이오~ tR 진출01승&ZT다,1
ynat-v1_train_00351,h신당 *#호)친노 지역구에l특별)천…전면전 선포,2
ynat-v1_train_00354,v움m권m올F 면1B 시n JC%c이상 K장6가I*,5
ynat-v1_train_00356,조코위w김정J (FK여|%석3fqn민Z보D 사$K 내v#,3
ynat-v1_train_00358,(란@P럽 @Ra 2돌리면dZ대jU맞대응,6
ynat-v1_train_00362,"프74구 롯데 ""상문,S독 2b"" 사직구장( UO`",1
ynat-v1_train_00364,"h시9게` 김-범호 6""상대Jxn기:L탄a바B인if2BX:",1
ynat-v1_train_00367,사람 닮아가는  kf의Z손dL…이t아 나무의e 조(1I공,4
ynat-v1_train_00368,삼성o7K하R닉`!1분기w도 반<Z T#E순항할iu,5
ynat-v1_train_00369,N&v엔터''이코 가입/ 43*']…제휴 H대할 >,4
ynat-v1_train_00370,한9%^6주택브랜드 공작소 론칭,3
ynat-v1_train_00376,서n?:h구팀btk재 YG핀 상용ol;술 세Uo최초 X~,4
ynat-v1_train_00378,중A 5_RF국회GQ들v6핵 규탄 공7b명서 채-,2
ynat-v1_train_00379,이1서 h국 강조~%민=C 캐}다서^P정T_U의혹 3[ 비판,6
ynat-v1_train_00381,靑 어6]결정하든 ?yzYHE해서 T정. 사안은^수용,2
ynat-v1_train_00385,K4O 내년 1월f서울S대%에서 기'강습회,1
ynat-v1_train_00386,거x소7RZZ엔지n어링 I#부2중{기업부e`j경,3
ynat-v1_train_00389,"법정a리 5목F 선!현y상 …해)선주D]큰손실 C가,",5
ynat-v1_train_00391,S<T 통>망 장애시6양자암호키 #회 전y 기~~개발,4
ynat-v1_train_00392,조u사 없는 에어On# a^트리아/Ib 시범f행,6
ynat-v1_train_00393,핵h-재처리·소듐고속5 e구 지속여qSud J정종x,4
ynat-v1_train_00394,8Ih쿠르>군0 시리R rmn순찰…bN|뒤 qa,6
ynat-v1_train_00398,영문운전3M증A발급 ag,3
ynat-v1_train_00399,Q해Rg@운>하<) NH'[카드AI크g드P고q=이ui,0
ynat-v1_train_00400,"신간M마르크g""의와|한국의 인문학",0
ynat-v1_train_00401,손6) '희_ q방=}J }-. 남북-화 제U( 자P잡I종합,2
ynat-v1_train_00405,현Fhk업 노o AB)재t 방FHS구F기j+견,3
ynat-v1_train_00411,이도X b2건설 감독b황연} 활용& 고민ij,1
ynat-v1_train_00416,SKD문승l C산 중심타선 못넘고i5이닝 4실점,1
ynat-v1_train_00418,신} 촛불의 눈으로 3Et]동] !다,0
ynat-v1_train_00421,문대통m 독립운동 역사 공유하면8?북의?마=도 가까HHt것,2
ynat-v1_train_00423,안경은%X: 보O기i 안되고…경찰관 공채u신체3준 논란,3
ynat-v1_train_00425,X극VM=에 / 문:대통~,2
ynat-v1_train_00429,SW최Z 19도 날v 따뜻O져…중부 밤늦게 m 조금,0
ynat-v1_train_00430,총선 5개월)앞인데 선;구 4정 안갯|…정#x인 발C %동,2
ynat-v1_train_00432,사진 ]8전 V노운 노(m이와이 도시{ p별.,0
ynat-v1_train_00434,에버` 득점왕 1순y 루카쿠 몸>7로v1@ 2.억원 e정,1
ynat-v1_train_00436,"김j은h절7 6AA F동_로드먼i나$ {가포) >""",1
ynat-v1_train_00439,경기도 첫 (활치V센6 업<v협T,3
ynat-v1_train_00440,%?수 0타·타점P1K씩…MjB W사스 T연승,1
ynat-v1_train_00441,2n/0a자8&러운 H양언론인상E^VC,3
ynat-v1_train_00443,"E란(:정we시Y 배후 M력 대규모 ,거 작전…안정 회/",6
ynat-v1_train_00445,D싼=몸 아센+nZR) 최소U?적료 6h7MR억aGI...,1
ynat-v1_train_00446,"^바 개인투자8 지M 3b>대n소액투자자Y,5}t",5
ynat-v1_train_00447,세종시 '력9` 여성!재L업·k용 유9v등 지(g&화,3
ynat-v1_train_00448,m7eh 4출x?진 Wf…2\기부터 점[ 회복r전 ,5
ynat-v1_train_00449,증시신tm  투운(r美뉴욕N오R스 N딩b투4|펀드,5
ynat-v1_train_00450,한xC 뉴n 신A도f(t b 중8꼴{…2834. 16% z_,3
ynat-v1_train_00451,"rBJ·호(:zBO,올스P전 홈%da스f결- 진출",1
ynat-v1_train_00453,英장관 e명7공개 반기…브렉시트 8의 없)면 연기I지지,6
ynat-v1_train_00454,".들Rq;는 Z""2아우토반 (도Bx에 Phx까#",6
ynat-v1_train_00455,박H\X 국l?전환위해 내각FFkj ) 어렵다,2
ynat-v1_train_00456,)팅1씨| g인 u팅틴N1백t 구조 U었다,3
ynat-v1_train_00458,"v레까O!전,\맑f 가_J씨vL해4은 내g까; U-고 비",0
ynat-v1_train_00459,트I/ 日}베;B동b +N하면/][무기Lz·무역적자 불n종32 ,2
ynat-v1_train_00460,철i되는 산불피& 주<t 보c자리,3
ynat-v1_train_00461,경북-_안k·(활·;제 K야에 1대n i정 도~ 추진,3
ynat-v1_train_00462,"KTQ5, m반 Ag2O성인식YCg/플랫폼",4
ynat-v1_train_00466,감사원 수`과학j구소M연구보다h워크>·강연,3
ynat-v1_train_00470,애플 올9 출_ i=ShE1.3sj개,4
ynat-v1_train_00471,-gm 중소기업에a/&T Ks폼:연qu격 공개,4
ynat-v1_train_00474,EMB 양s완}F조기종료l가능성; 원달sK환율 하d,5
ynat-v1_train_00475,"1,콘%츠 왜 나한Vv뜨지 페이스북은 r유.알려6E",4
ynat-v1_train_00476,)또아\A 예비hR자&서 분양 끝;Ov &량+찔s,5
ynat-v1_train_00477,"당정3지카바i러#hP급7의T연말""m.dJ$v검M5G구'",3
ynat-v1_train_00479,"골,스테이트E클P블tV 4년ah속 NB] <프전서-만날까",1
ynat-v1_train_00480,국n의원 당y0 V성8+분배u선8D지확대로 경$ 9리기z*n다,2
ynat-v1_train_00482,노벨상 수#eeP말하6]노+화Z회…( 다sp)$ 개막,6
ynat-v1_train_00483,t7정상회의 균? 심각L한 목소리 &낸다,6
ynat-v1_train_00484,")러9역Gu폴록 3점포 다저, 6?s + 4연승",1
ynat-v1_train_00485,아4안n) /국(여자축4w복F <cQ4)1e신#,1
ynat-v1_train_00486,게시| 예^}독거노] h 고치기 봉사활동,3
ynat-v1_train_00489, 시판^주금공 한국의 주e-융 70'TBa,5
ynat-v1_train_00490,"뉴D랜드 대학YFd""시위k지U 학=과(中본토Z학k$sH",6
ynat-v1_train_00493,Np민황_4 <두x~-@투&-이Zo@ AM치 데뷔^.<,1
ynat-v1_train_00494,대형서점엔=없uDtOJ네yC과 손}는 b판사들,0
ynat-v1_train_00495,"o시티·리버=L3·4ea확;…아스널 20년만에D""스리그Y좌절",1
ynat-v1_train_00496,조소앙이 쓴 독립운I#1평전 유방z *Ep역,0
ynat-v1_train_00497,김영란법 때문에E애플 t이폰 초청70못받7 r국 언.,3
ynat-v1_train_00498,"베}트셀러@'q은z어Y게 삶의 무\가 0는가[6주째 ""0",0
ynat-v1_train_00499,신:p(피U 로y의 시-,0
ynat-v1_train_00500,I6y\든i미8령.계곡G!어 ^gN군 i방 7T,0
ynat-v1_train_00502,?일부터T청P회p전쟁:여소c.}국~ -eW+패 l<,2
ynat-v1_train_00503,p실군 섬진강댐 방문한@김u조77부a,3
ynat-v1_train_00505,"pWd 2018 바^셀""나는 갤럭시Sc 맞! 준비]한창…5천여명 몰릴 W",4
ynat-v1_train_00509,"WN C 박지G3S""고y에서U2+바J드",1
ynat-v1_train_00510,LH 3vy*n? ftv 못판다…M난] 3조E천(K_치r매각종),5
ynat-v1_train_00511,미s에셋대우 신한Ns 실적]배당nd68목-$+,5
ynat-v1_train_00512,국회사무o 美._추(츠大·7욕시립대f&즈칼리지와 MOU,2
ynat-v1_train_00514,인천서O g행된 O라/ .력평3,3
ynat-v1_train_00515,靑 l;H초 대북q사 파H 발표Z서훈 m정W' 유력종합;;,2
ynat-v1_train_00516,"게Z판 ,통| 2%] {·편입생 모집 0카c톡]bb`진행",3
ynat-v1_train_00518,kt 2퍼=#q 실G 점M…2v닝y+J안Gj3K 무실:,1
ynat-v1_train_00520,"콘텐W~w짜 제O u0UK수( 위로…통신업,f술Z종=",4
ynat-v1_train_00521,(리 B히는 D?日…b일부터 G이-서 고위S 경제t화,6
ynat-v1_train_00523,LG+G6 ^성 갤S8 제치고x`;T 영상 1위종합,5
ynat-v1_train_00524,lue 유N[리그 아}란h에 15 }패I수모…4별리그 탈p,1
ynat-v1_train_00525,朴대qr z오 BC을 길은%:|fz< 제pI北경고·中압박종합,2
ynat-v1_train_00526,"오""마@사드는ej수p 방V ""제…^위협[대s(.한 것",6
ynat-v1_train_00527,"롯데건) p·폐수a슬7지,건조기술 환경-서 녹Z인증",5
ynat-v1_train_00528,朴대M령 북핵은/턱밑 비;M해결 않으면c한미에 큰 피f,2
ynat-v1_train_00531,"부7교육청 D식종&자 등 7개 0. ""육공무직 19}o 8발",3
ynat-v1_train_00532,n/아베@총리@만난 D국6O- 국v(칙 위협L주장D합,6
ynat-v1_train_00533,ZoU) 민uA Z)·0강검진 결bh받rH,4
ynat-v1_train_00534,국토h 공동주택 관리 n우수0지에M서울 텐r힐 1단지,5
ynat-v1_train_00535,"pIc E다가i아마존(日7 짝`""명M u천 망신",4
ynat-v1_train_00537,유엔 w.아4공습으로 1[일간 민간인 100명 이상 yZ,6
ynat-v1_train_00538,이란 反이란JHD보수G싱C탱크vF8a 제재 대상에 올>,6
ynat-v1_train_00539,2~D EBSc9Rhym대iZ 4명 Z정,3
ynat-v1_train_00541,]국문협+U상에D임f훈]안K순·n육Oa박예R,0
ynat-v1_train_00543,구z 사이로 또 한 해가( 충남 해넘' 명소 북Z,0
ynat-v1_train_00546,사o_ 석유V4Dl가}q`성  0∼8w달러>W좁k야,6
ynat-v1_train_00547,"폭Q# 갇I R주 E산r,마을 m렇게 $이 내린 건 D음",0
ynat-v1_train_00548,中 국방$`) 사드 m 언급…T역{Ob 심S@ F_,6
ynat-v1_train_00550,.조선 피격@ r드론 k추…끓어오7_ 호0무즈 r협,6
ynat-v1_train_00551,Eg한미훈련T ^Yq X<할 것 5협…국방<I성%종합,2
ynat-v1_train_00552,회계사 Igh반% 경기E상반;보다 y정1,5
ynat-v1_train_00554,홍남p [vc차관H나F$술#g안y관리 i검,2
ynat-v1_train_00556,아프리카tV F트= 시장 공략<;l 엔터社와vMIU,4
ynat-v1_train_00557,|H호c)진시T발사o에t 천A안2Q까지 P\ s한s큰Zk,4
ynat-v1_train_00559,"O양정상회담$문q_l v8원에 모감주.무:"";…yMq말은 번|",2
ynat-v1_train_00560,"T신서? 위반 f직자 증가…교황청v =리지침 존재한""",3
ynat-v1_train_00561,물로 덮인 U터월드S행성에도 G0체H존PEF능,4
ynat-v1_train_00562,위클리 스A트<어린이날 국v과학관{행\ 다채,0
ynat-v1_train_00563,"@_르담 붕괴 위VL:전…佛당국 %kn^\급,보강Q작]",6
ynat-v1_train_00564,폭행_혐의< XLB던 우J아스 8일 만에 다B9 복5,1
ynat-v1_train_00565,"KI?p G암 나LN질 개발 |이저s쏘, Dr0쥐실X으로 확b",4
ynat-v1_train_00566,[간 @기와 ;외X 음k5quA타 3q,0
ynat-v1_train_00567,코로나KFrz산속 달러 강r*달K선물ETU?Q익률 iT,5
ynat-v1_train_00568,",학.사회 bY<UZG위-v-3jx술과 i2다",4
ynat-v1_train_00570,고< 해E라기bd시S게N& j롬 Di#rG&,0
ynat-v1_train_00571,신간T자< 데리!를1읽는 W간·포퓰k즘6i=주i?,0
ynat-v1_train_00572,특검 이화2대 및 관계자F사무실·4택 (0여+ 1}~색c보,3
ynat-v1_train_00574,참석G와 인사G는C안희정H`사,2
ynat-v1_train_00578,e국NC민@당 당내^성추r부터AZ출·aK하라,2
ynat-v1_train_00579,"英의 \렉시Q 혼N에 C z?獨(佛…*y한 입장 제Q해""[합",6
ynat-v1_train_00580,"푸틴Y시민5회j] 반=""@ W테러?법b ""Y지에 서명",6
ynat-v1_train_00581,|서! L$ z북 진o 영하B14\\Zx낮부pm평년기온,0
ynat-v1_train_00583,FTT엔0l엔진 부품판매·eE재 공급 시장 6출,5
ynat-v1_train_00585,구글의QAI 진화 어디까지f\신 얼굴 알e보고 k정 알i준다Uw,4
ynat-v1_train_00586,"오Gc r권,bA채Xa리 소o 반등",5
